Age,Work-class,Fnlwgt,Education,Education-num,Marital-stat,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-Country,"<=50k, >50k"
52,1,225317,12,3,2,7,2,1,1,0,0,40,21,0
59,5,53304,1,13,2,4,2,1,1,0,0,50,1,1
36,5,282602,8,11,6,1,4,2,0,0,0,40,1,0
33,1,184016,2,9,1,8,1,1,1,0,0,40,1,0
20,1,250165,2,9,2,6,2,1,1,0,0,40,1,0
21,1,196467,2,9,1,10,1,1,1,0,0,35,1,0
59, ,220783,13,6,5, ,5,1,0,0,0,40,1,0
42,2,178780,4,14,2,2,2,1,1,0,0,50,1,1
62,1,65868,2,9,5,6,1,1,0,0,0,43,1,0
54,1,35459,2,9,1,6,1,1,1,0,0,40,1,0
35,1,98986,9,4,1,10,4,1,0,0,0,30,1,0
36,1,282092,7,12,1,12,1,1,0,0,0,40,1,0
21,1,140764,2,9,1,1,6,1,0,0,0,45,1,0
30,1,33124,2,9,6,9,5,1,0,0,0,14,1,0
46,1,90042,6,10,2,7,2,1,1,0,0,40,1,1
32,1,102986,12,3,2,10,3,3,0,0,0,40,26,1
21,1,214387,6,10,1,6,6,1,1,0,0,64,1,0
39,1,180667,2,9,1,1,1,1,1,0,0,40,1,0
54,1,278329,2,9,4,2,1,1,0,0,0,43,1,0
32,1,184440,6,10,2,10,2,1,1,3464,0,40,1,0
23,1,140462,2,9,1,10,4,1,1,0,0,40,1,0
42,1,202565,16,2,2,10,2,1,1,0,0,40,17,0
62, ,181063,13,6,5, ,1,1,0,0,0,30,1,0
28,1,287268,6,10,1,5,1,1,1,0,0,35,1,0
28,1,215955,2,9,2,7,2,1,1,0,0,40,1,0
35,1,82552,7,12,2,12,2,1,1,0,0,40,1,0
19,1,41745,6,10,1,2,4,1,0,0,0,40,1,0
27,1,73587,2,9,1,3,1,2,1,0,0,35,1,0
54,1,263925,16,2,2,8,2,1,1,0,0,50,1,0
19,1,196119,2,9,1,6,4,1,0,0,0,35,1,0
27,1,284741,6,10,1,6,1,1,0,0,0,30,1,0
30,1,293936,2,9,1,5,1,1,1,0,0,50, ,0
35,1,340428,7,12,1,1,1,1,0,0,0,35,1,0
66, ,175891,5,5,2, ,2,1,1,0,0,40,1,0
19,5,276973,6,10,1,4,4,1,0,0,0,20,1,0
30,1,161599,2,9,2,3,2,1,1,0,0,40,1,1
32,1,144064,1,13,1,12,1,1,1,0,0,40,1,0
31,1,236391,6,10,1,6,1,1,0,0,0,40,1,0
26,1,224943,8,11,1,6,6,2,1,0,0,65,1,0
44,1,151294,6,10,5,6,1,1,0,0,0,25,1,0
52,1,68982,1,13,2,2,2,1,1,0,0,50,1,1
30,1,241885,6,10,2,9,2,1,1,0,0,40,1,0
32,2,189461,2,9,1,5,1,1,0,0,0,60,1,0
19,2,36012,2,9,1,7,4,1,1,0,0,40,1,0
33,1,85355,2,9,6,10,1,1,1,0,0,30,1,0
20,1,157595,6,10,1,3,1,1,1,0,0,40,1,0
61,1,197286,9,4,2,10,2,1,1,0,0,40,1,0
33,1,362747,6,10,1,5,1,2,0,0,0,35,1,0
24,1,395297,6,10,1,6,4,1,0,0,0,35,1,0
31,2,144949,1,13,3,7,1,1,1,0,0,60,1,0
20, ,163665,2,9,1, ,4,1,0,0,0,20,1,0
32,1,141490,8,11,3,2,5,1,0,0,0,50,1,0
29,1,147889,7,12,2,12,3,1,0,0,0,40,1,0
61,1,232808,13,6,3,5,1,1,1,0,0,24,1,0
48,1,70668,2,9,2,10,3,1,0,0,0,50,1,0
29,4,33315,7,12,3,1,1,1,0,0,0,40,1,0
61, ,63526,14,8,1, ,1,2,1,0,0,52,1,0
34,1,591711,6,10,1,3,1,2,1,0,0,48, ,0
22,1,200318,7,12,1,1,1,1,0,0,0,15,1,0
32,1,97723,2,9,2,7,2,1,1,0,1672,40,1,0
38,1,109231,2,9,2,7,2,1,1,0,0,40,1,0
27,1,102889,6,10,3,10,5,1,0,0,0,40,1,0
26,1,167106,2,9,1,7,6,3,1,0,0,40,40,0
35,1,182898,2,9,1,1,1,1,1,8614,0,40,1,1
62,1,197918,2,9,3,1,5,1,0,0,0,40,1,0
28,1,67386,2,9,1,5,5,1,0,0,0,40,1,0
50,1,126592,2,9,6,7,1,2,1,0,0,40,1,0
34,1,49469,1,13,1,6,1,1,1,99999,0,50,1,1
37,2,119929,2,9,2,7,2,1,1,0,0,40,1,0
63,1,158199,16,2,5,10,5,1,0,0,0,44,22,0
35,1,341102,5,5,1,3,1,2,1,0,0,40,1,0
55,1,101524,1,13,2,6,2,1,1,0,0,40,1,1
40,1,202872,2,9,2,6,3,1,0,0,0,40,1,1
25,1,195201,2,9,2,6,2,4,1,0,0,50,1,0
51,1,128272,6,10,2,2,2,1,1,0,0,40,1,0
37,1,263094,1,13,2,2,2,1,1,7298,0,40,1,1
54,3,357596,1,13,2,2,2,1,1,7298,0,55,1,1
47,5,102628,6,10,2,5,2,1,1,0,0,40,1,1
26,1,171114,1,13,1,2,4,1,0,0,0,40,1,0
46,1,216414,8,11,4,7,5,1,1,0,0,40,1,0
24,1,127753,14,8,1,7,6,1,1,0,0,40,1,0
19,1,282698,9,4,1,1,4,1,1,0,0,80,1,0
35,1,139364,2,9,2,6,2,1,1,0,1902,40,1,1
36,5,312785,1,13,1,4,4,2,1,0,0,35,1,0
18,1,92864,14,8,1,5,4,1,0,0,0,20,1,0
46,5,175428,4,14,2,4,2,1,1,0,0,40,1,1
30,1,104223,2,9,1,5,5,2,0,0,0,32,1,0
29,1,144784,2,9,1,5,1,2,0,0,0,40,1,0
65,1,178934,2,9,5,5,5,2,0,0,0,20,19,0
41,1,211253,4,14,2,2,3,1,0,0,0,40,1,1
34,1,133122,1,13,2,2,2,1,1,0,0,40,1,0
58,1,103540,9,4,2,8,2,2,1,0,0,40,1,0
39,6,172700,2,9,1,5,5,2,0,0,0,40,1,0
21,1,282484,6,10,1,5,4,1,0,0,0,40,1,0
31,1,323055,2,9,2,8,2,1,1,0,0,50,1,1
33,6,291494,10,16,2,4,2,1,1,0,0,50,1,1
28,1,214702,1,13,2,2,2,1,1,0,0,60,1,0
32,1,116055,2,9,1,1,5,2,0,2977,0,35,1,0
32,1,226696,1,13,1,2,1,1,1,0,0,55,1,1
31,1,216827,2,9,6,5,5,2,0,0,0,40,1,0
41,2,153132,11,15,2,2,2,1,1,15024,0,40,1,1
48,1,307440,1,13,2,12,2,3,1,0,0,45,16,1
27,1,278122,2,9,1,8,4,1,1,0,0,40,1,0
45,1,122195,2,9,5,7,5,2,0,0,0,40,1,0
34,2,156890,2,9,2,2,2,1,1,0,0,50,1,0
17,1,36877,13,6,1,6,4,1,0,0,0,10,1,0
25,1,131178,2,9,1,3,4,2,1,0,0,23,1,0
34,3,62396,1,13,1,4,1,1,0,0,0,62,1,1
33,1,73054,2,9,3,6,5,1,0,0,0,40,1,0
21,1,96844,6,10,1,1,1,1,0,0,0,20,1,0
22,1,324922,2,9,1,10,1,1,1,0,0,50,1,0
61,1,130684,6,10,2,4,2,1,1,0,0,42,1,0
40,1,178983,2,9,2,1,3,1,0,0,0,30,1,1
58,1,81038,6,10,2,6,2,1,1,0,0,12,1,0
30,1,151967,6,10,2,7,2,1,1,0,0,58,1,0
24,1,278107,2,9,1,7,4,1,1,0,0,60,1,0
52,2,183146,14,8,2,2,2,1,1,0,0,50,1,1
50,1,183638,2,9,5,6,5,1,0,0,0,40,1,0
49,1,247892,6,10,2,7,2,2,1,0,0,30,1,0
22,1,221480,2,9,1,1,4,1,0,0,0,40,1,0
32,1,118551,1,13,2,1,3,1,0,0,0,35, ,1
21,1,518530,6,10,1,1,4,1,0,0,0,40,1,0
25,1,193787,6,10,1,10,4,1,0,0,0,50,1,0
34,3,157466,2,9,2,1,2,1,1,0,0,45,1,0
48,1,141511,13,6,2,2,2,1,1,0,0,45,1,1
61, ,158712,2,9,3, ,1,1,0,0,0,99,1,0
21,1,252253,6,10,1,1,5,2,0,0,0,40,1,0
20,1,200450,9,4,1,10,4,1,0,0,0,52,1,0
30,6,343789,6,10,2,1,2,1,1,0,0,40,1,1
44,1,277647,2,9,2,6,2,1,1,0,1902,40,1,1
44,1,291566,2,9,1,7,1,2,1,0,0,60,1,0
29,1,151382,2,9,2,8,2,1,1,0,0,60,1,0
31,1,221167,11,15,3,12,1,1,0,0,0,35,1,0
35,1,196178,2,9,2,7,2,1,1,0,0,40,1,0
27,1,302422,2,9,1,1,1,1,1,0,0,40,1,0
26,1,37379,1,13,1,2,1,1,0,0,0,45,1,0
37,2,82540,5,5,2,8,2,1,1,0,0,70,1,1
33,2,182926,1,13,1,8,1,1,1,0,0,40, ,0
44,1,159911,9,4,2,5,3,1,0,0,0,55,1,0
34,1,212781,1,13,2,2,2,1,1,0,0,40,1,1
28,5,207213,7,12,1,7,4,1,1,0,0,5,1,0
30,1,200192,6,10,2,5,3,1,0,0,0,45,1,0
41,5,180096,1,13,2,4,2,1,1,0,0,35,1,0
23,1,192812,1,13,1,12,4,1,0,0,0,40,1,0
19,1,105908,2,9,1,3,6,1,1,0,0,70,1,0
48,1,373366,16,2,2,9,2,1,1,3781,0,50,21,0
26,6,234190,6,10,1,5,1,1,1,0,0,20,1,0
32,1,260868,1,13,2,6,2,2,1,0,0,40,1,1
26,1,109097,2,9,3,1,5,1,0,0,0,48,1,0
36,1,171393,4,14,2,4,2,1,1,7298,0,55,1,1
49,1,209146,2,9,2,8,2,1,1,0,0,40,1,0
33, ,289046,2,9,3, ,1,2,1,0,1741,40,1,0
54,1,172281,4,14,3,12,1,1,1,0,0,40,1,1
36,1,73023,2,9,3,7,1,1,1,0,0,55,1,0
41,1,122626,2,9,3,3,5,1,1,0,0,48,1,0
27,1,113635,1,13,1,5,1,1,1,0,0,35,1,0
68, ,257269,1,13,2, ,2,1,1,0,2377,35,1,1
21, ,191806,6,10,1, ,4,1,1,0,0,75,1,0
56, ,35723,2,9,3, ,4,1,1,0,0,40,1,0
40,2,30759,8,11,2,9,2,1,1,0,0,60,1,0
46,1,105327,2,9,3,7,1,1,1,0,0,40,1,0
55, ,376058,5,5,1, ,4,1,0,0,0,45,1,0
43,1,219307,5,5,3,8,1,2,1,0,0,40,1,0
46,1,208067,2,9,3,7,6,1,1,0,0,40,1,0
51,2,78631,6,10,2,2,2,4,1,0,0,60,1,0
19,1,210308,6,10,1,1,4,1,0,0,0,15,1,0
67,5,190661,10,16,1,4,1,1,0,7896,0,50,1,1
31,1,594187,2,9,2,10,2,1,1,0,0,40,1,0
27,1,228476,1,13,2,6,2,1,1,0,0,50,1,1
21,1,126613,6,10,1,5,4,1,0,0,0,40,1,0
36,1,30267,2,9,2,8,2,1,1,0,0,50,1,0
23,1,216811,2,9,1,10,4,1,0,0,0,16,1,0
62,5,115763,4,14,2,4,3,1,0,0,0,40,1,1
31,5,199368,1,13,2,11,2,2,1,0,0,50,1,1
52,1,159755,1,13,2,2,2,1,1,0,1887,40,1,1
39,2,188335,2,9,2,9,2,1,1,0,0,40,1,0
24,1,417668,1,13,1,4,4,1,1,0,0,30,1,0
55, ,141807,2,9,1, ,1,1,1,13550,0,40,1,1
38,1,296317,2,9,2,10,2,1,1,0,0,40,21,0
36,1,164898,2,9,2,2,2,1,1,0,0,40,1,0
17,1,452406,3,7,1,6,4,2,0,0,0,15,1,0
27,1,42696,2,9,4,5,5,1,0,0,0,40,1,0
30,1,262994,6,10,3,7,1,2,1,0,0,40,1,0
43,6,167298,2,9,3,2,5,1,0,0,0,40,1,0
51,1,103529,3,7,3,5,5,2,0,0,0,30,1,0
47,1,97883,1,13,5,13,5,1,0,25236,0,35,1,1
49,6,269417,10,16,1,2,1,1,0,0,2258,50,1,1
34,1,199539,2,9,2,7,2,1,1,0,0,48,1,1
19, ,39460,2,9,1, ,4,1,1,0,0,60,1,0
79,4,62176,10,16,5,2,1,1,1,0,0,6,1,1
28,6,239130,6,10,3,5,5,1,1,0,0,40,1,0
41,3,151089,6,10,2,2,2,1,1,0,0,50,1,0
21,1,331611,6,10,2,5,2,1,1,0,0,50,1,0
31,2,203463,1,13,1,12,1,1,0,0,0,40,1,0
45,1,151518,2,9,2,2,2,1,1,0,0,45,1,0
23,3,39844,2,9,1,8,1,1,1,0,0,50,1,0
32,1,299635,6,10,2,2,2,1,1,0,0,50,6,0
67,1,123393,3,7,2,8,2,1,1,0,0,40,1,0
32,1,209538,4,14,2,2,2,1,1,0,0,55,1,1
35,2,238802,2,9,2,9,2,1,1,0,0,50,1,0
29,1,499197,6,10,2,4,2,1,1,0,0,40,1,0
38,1,200220,2,9,2,7,2,1,1,0,0,40,1,0
38,1,114059,6,10,2,6,2,1,1,0,0,60,1,0
18,1,434430,2,9,1,4,1,1,1,0,0,30,1,0
47,1,185385,2,9,2,4,2,1,1,5013,0,24,1,0
22,1,225156,2,9,1,1,1,1,0,0,0,40,1,0
21,1,377931,6,10,2,2,2,1,1,0,2377,48,1,0
27, ,133359,1,13,4, ,1,1,1,0,0,50, ,0
28,1,226891,6,10,1,1,5,3,0,0,0,30, ,0
32,1,201988,11,15,2,6,2,1,1,4508,0,40, ,0
40,1,287008,11,15,2,4,2,1,1,15024,0,55,6,1
23,1,151910,1,13,1,10,4,1,0,0,1719,40,1,0
25,1,231714,6,10,2,10,2,1,1,0,0,40,1,0
44,3,178510,6,10,1,6,1,1,1,0,2258,60,1,0
43,1,178866,2,9,2,1,3,1,0,0,0,25,1,1
31,1,110643,1,13,2,2,2,1,1,0,1977,55,1,1
33,1,148261,6,10,2,7,2,1,1,0,0,40,1,0
41,1,217902,2,9,2,2,2,1,1,0,0,40,1,1
29,2,77207,4,14,2,7,2,1,1,0,0,30,1,0
32, ,377017,7,12,1, ,4,1,1,0,0,40,1,0
78,1,184759,9,4,2,3,2,1,1,1797,0,15,1,0
64,3,80333,2,9,2,2,2,1,1,0,0,40,1,1
58,1,265086,1,13,2,2,2,1,1,0,0,50,1,1
55, ,102058,14,8,5, ,1,1,1,0,0,30,1,0
20,1,333843,2,9,1,1,4,1,0,0,0,40,1,0
35,1,296478,6,10,2,6,2,1,1,0,0,40,1,0
27,5,116662,2,9,2,10,2,1,1,0,0,40,1,0
37,2,353298,2,9,2,6,2,1,1,99999,0,50,1,1
42,1,142424,8,11,1,1,1,1,0,0,0,40,1,0
47,5,200808,14,8,2,1,2,1,1,0,0,35,4,0
29,1,119052,2,9,1,3,1,2,0,0,0,40,1,0
33,1,168981,16,2,1,6,4,1,0,0,0,24,1,0
44,1,151780,6,10,5,2,1,2,0,0,0,40,1,0
70,1,237065,12,3,5,5,6,1,0,2346,0,40, ,0
25,1,509866,2,9,1,8,1,1,1,0,0,78,1,0
24,6,249385,1,13,1,1,6,1,0,0,0,10,1,0
42,6,109462,1,13,3,1,5,2,0,2977,0,40,1,0
53,1,250034,1,13,2,2,2,2,1,0,0,50,1,1
39,1,249720,1,13,3,2,5,2,0,0,0,60,1,0
72,2,258761,2,9,2,9,2,1,1,0,0,40,1,0
43,3,64048,5,5,1,6,4,1,0,0,0,44,22,0
25,6,153534,6,10,2,11,2,1,1,0,0,40,1,0
37,1,193815,7,12,2,4,2,1,1,0,0,45,1,1
27,1,255582,2,9,1,10,1,1,0,0,0,40,1,0
39,1,204527,10,16,2,4,2,1,1,0,0,50,1,1
64,2,159938,2,9,2,7,2,1,1,2635,0,24,17,0
29,2,229341,2,9,1,7,1,1,1,0,0,50,1,1
50,1,128143,1,13,2,2,2,1,1,0,0,50,1,1
33,1,175479,12,3,1,5,5,1,0,0,0,40,21,0
18,1,301814,2,9,1,6,1,1,0,0,0,20,1,0
20,1,238917,3,7,1,3,1,1,1,0,0,32,21,0
32,1,205581,6,10,6,12,5,1,0,0,0,50,1,0
45,1,340341,6,10,3,1,5,1,0,0,0,40,1,0
48,1,147860,2,9,2,3,3,2,0,0,0,40,1,0
20, ,121023,6,10,1, ,4,1,0,0,0,40,1,0
23,1,259496,2,9,1,10,4,1,0,0,0,40,1,0
34,4,190228,1,13,2,11,2,1,1,0,1902,48,1,1
43,1,180599,1,13,6,2,5,1,1,8614,0,40,1,1
44,1,116358,1,13,2,6,2,3,1,0,0,40,1,1
47,2,180446,6,10,2,12,2,2,1,0,0,40,1,1
47,1,264244,2,9,4,7,1,2,0,0,0,40,1,0
46,5,197988,16,2,1,5,1,4,0,0,0,20,1,0
19,1,206599,2,9,1,6,4,1,0,0,0,40,1,0
51,1,313146,2,9,2,1,2,1,1,0,0,40,1,0
41,3,99212,2,9,6,2,5,1,1,0,0,40,1,0
37,1,340599,3,7,6,5,5,2,0,0,0,40,1,0
31,1,62932,2,9,1,7,4,1,1,0,0,40,1,0
25,1,44861,2,9,1,5,1,1,1,0,0,40,1,0
46,1,53893,6,10,2,12,2,1,1,0,0,40,1,1
53,3,152810,2,9,2,7,2,1,1,5178,0,45,1,1
47,5,128401,10,16,1,4,5,1,0,0,0,40,1,0
28,1,336951,2,9,2,2,2,1,1,0,0,50,1,1
60,2,95445,6,10,2,8,2,1,1,3137,0,46,1,0
43,1,54611,2,9,2,10,2,1,1,0,0,40,1,0
45,2,315984,2,9,2,7,2,1,1,7688,0,50,1,1
28,1,210313,13,6,1,3,6,1,1,0,0,40,21,0
19,1,181020,3,7,1,3,6,1,1,0,0,30,1,0
51,2,120781,11,15,2,4,2,4,1,99999,0,70,8,1
19,1,256979,2,9,1,7,6,1,1,0,0,35,1,0
64,1,47298,10,16,2,4,2,1,1,0,0,60,1,1
44,1,125461,10,16,2,2,2,1,1,0,0,60,1,1
21,1,209955,2,9,1,7,1,1,1,0,0,48,1,0
33,1,182246,2,9,1,4,1,1,1,0,0,40,1,0
63,1,76860,1,13,2,11,2,3,1,0,0,40,16,1
44, ,91949,2,9,1, ,5,2,0,0,0,40,1,0
44,5,136986,4,14,2,4,2,1,1,15024,0,35,1,1
28,4,183445,2,9,1,2,5,1,0,0,0,70,4,0
24,1,130741,1,13,1,6,4,1,1,0,0,40,1,0
20,4,191878,6,10,1,1,4,2,0,0,0,20,1,0
21, ,233923,6,10,1, ,4,1,0,0,0,24,1,0
20,1,48121,2,9,1,3,4,1,1,0,0,40,1,0
21,1,304302,2,9,1,3,4,4,1,0,0,40,1,0
34,4,284703,6,10,2,10,2,2,1,0,0,52,1,0
17,1,401198,3,7,1,6,4,1,0,0,0,15,1,0
35,1,243357,3,7,6,5,5,2,0,0,0,40,1,0
26,1,32276,2,9,1,9,1,1,1,0,0,40,1,0
35,1,110538,2,9,3,9,1,1,1,0,0,70,1,0
25,1,257310,2,9,1,10,1,1,1,0,0,40,1,0
27,2,411950,6,10,2,5,2,1,1,0,0,40,1,0
52,5,392668,8,11,2,11,2,1,1,0,0,40,1,1
43,2,52498,1,13,1,4,5,1,0,0,0,50,1,0
36,1,223433,4,14,2,6,2,1,1,7688,0,50,1,1
37,1,87076,2,9,1,10,4,1,1,0,0,40,1,0
58,1,224854,2,9,1,1,1,1,0,0,0,40,1,0
25,1,193379,7,12,1,7,1,1,1,0,0,45,1,0
54,1,98436,4,14,2,5,2,1,1,0,0,40,1,0
42, ,116632,6,10,2, ,2,1,1,0,0,60,1,0
65,3,210381,1,13,2,2,2,1,1,99999,0,65,1,1
44,1,90688,2,9,1,10,1,3,0,0,0,45,26,0
61,1,229744,12,3,2,7,2,1,1,0,0,40,37,0
29,1,59732,2,9,2,7,2,4,1,0,0,40,1,0
34,1,192900,6,10,2,7,2,1,1,0,0,40,1,1
24,6,90046,6,10,1,5,1,1,0,0,0,40,5,0
40,1,272960,7,12,2,12,2,1,1,0,0,42,1,1
42,3,152071,11,15,2,4,2,1,1,0,0,60,13,1
50,1,301583,2,9,1,10,1,1,1,0,0,40,1,0
18, ,171964,2,9,1, ,4,1,0,0,1602,20,1,0
49,1,315984,2,9,2,10,2,1,1,0,0,40,1,0
38,1,241962,2,9,3,10,1,1,1,0,0,40,1,0
41,1,131591,2,9,2,1,2,2,1,0,0,45,1,0
70,3,207938,6,10,1,2,1,1,1,0,0,5,1,0
51,1,53197,6,10,2,7,2,1,1,0,0,40,1,1
24,1,121023,1,13,1,4,1,1,0,0,0,40,1,0
57,2,287229,2,9,2,7,2,1,1,0,0,48,1,1
22,1,163911,6,10,1,1,4,1,0,0,0,20,1,0
31,1,191834,6,10,2,7,2,1,1,0,0,40,1,1
28,1,204734,6,10,2,12,3,1,0,0,0,40,1,0
45,2,220978,2,9,2,2,2,1,1,0,0,50,1,0
39,1,365739,2,9,2,7,2,1,1,0,0,40,1,1
26,1,50103,6,10,1,6,1,1,0,0,0,40,1,0
38,1,283293,2,9,2,7,2,2,1,0,0,40,1,0
38,2,194534,4,14,2,4,2,2,1,99999,0,60,1,1
19,1,263338,2,9,1,3,4,1,1,0,0,20,1,0
36, ,504871,2,9,2, ,2,1,1,0,0,40,1,1
30,1,348592,2,9,2,10,2,1,1,0,0,44,1,0
28,1,173944,4,14,2,4,2,1,1,0,0,40,1,1
53,1,226135,5,5,1,7,1,2,1,0,0,40,19,0
32,1,172375,1,13,1,4,1,1,1,0,0,38,1,0
57,3,127728,11,15,2,4,2,1,1,15024,0,60,1,1
47,1,347025,4,14,3,4,1,1,0,0,0,40,1,0
36,1,191335,6,10,2,7,2,1,1,0,0,56,1,0
21,1,247779,3,7,1,6,4,1,0,0,0,38,1,0
25,6,262664,1,13,2,11,2,1,1,0,0,40,1,1
37,1,95855,2,9,3,11,5,1,0,0,0,40,1,0
31,1,74501,2,9,3,5,5,1,0,0,0,30,1,0
43,1,245317,2,9,2,8,2,1,1,0,0,50,1,0
61,1,29059,2,9,3,6,5,1,0,0,2754,25,1,0
56,1,200316,6,10,2,1,2,1,1,0,0,35,1,0
35,1,198341,1,13,2,2,2,3,1,0,0,40, ,0
59,1,100453,9,4,6,5,4,2,0,0,0,38,1,0
44,2,343190,6,10,2,7,2,1,1,0,1887,55,1,1
47,1,235683,4,14,3,4,5,1,0,0,0,40,1,0
44,1,83237,1,13,2,4,2,1,1,0,0,55,1,1
64,1,88470,6,10,2,5,2,1,1,0,0,40,1,0
26,1,198801,2,9,2,7,2,1,1,0,0,45,1,0
53,1,168107,1,13,2,2,2,1,1,0,0,40,1,1
50,1,196193,1,13,2,7,2,1,1,0,0,40, ,0
30, ,205418,2,9,2, ,3,1,0,0,0,20,1,0
46,1,695411,2,9,3,1,1,1,0,0,0,44,1,0
45,3,139268,2,9,2,6,2,1,1,0,0,50,1,1
44,4,192771,2,9,1,1,5,1,0,0,0,40,1,0
59,3,122390,6,10,2,2,2,1,1,0,1977,48,1,1
65,3,184965,10,16,2,2,2,1,1,99999,0,40,1,1
23,1,180837,2,9,1,10,4,2,0,0,0,40,1,0
33,1,159548,6,10,3,1,5,2,0,0,0,38,1,0
34,1,110554,2,9,3,6,4,1,0,0,0,35,1,0
38,1,103474,8,11,3,1,5,1,0,0,0,40,1,0
62,1,178249,1,13,2,2,2,1,1,0,0,35,1,1
21,1,138768,6,10,1,6,6,1,1,0,0,40,1,0
41,1,321824,2,9,2,7,2,1,1,0,0,8,1,0
35,1,244803,2,9,1,3,6,1,1,0,0,40,39,0
62,5,206063,6,10,3,5,1,1,1,0,0,45,1,0
53,1,167651,2,9,2,7,2,1,1,0,0,40,1,1
69,6,163689,6,10,2,8,2,1,1,0,0,16,1,0
19,2,45546,6,10,1,6,4,1,0,0,0,16,1,0
47,1,420986,1,13,2,2,2,1,1,0,0,40,1,1
52,3,68015,6,10,2,6,2,1,1,0,0,90,1,1
54,1,175594,2,9,2,7,2,1,1,0,0,40,1,0
58, ,148673,2,9,2, ,2,1,1,0,0,10,1,0
30,1,206322,2,9,2,8,2,1,1,0,0,73,1,1
39,1,272338,2,9,2,1,3,1,0,0,0,25,1,0
73,1,105886,1,13,2,4,2,1,1,1173,0,75,1,0
64,1,312498,1,13,2,6,2,1,1,0,0,40,1,0
32,1,177675,2,9,1,7,4,1,1,0,0,40,1,0
51,1,152810,2,9,2,4,2,1,1,0,0,40,1,1
57,1,319122,1,13,1,6,1,1,1,0,0,40,1,0
25,1,212304,2,9,1,10,5,1,1,0,0,40,1,0
53,1,208321,2,9,2,5,2,2,1,0,1740,40,1,0
39,1,240841,6,10,1,5,1,1,0,0,0,25,1,0
49,1,208978,2,9,3,1,5,1,0,0,0,16,1,0
23,5,442359,1,13,1,4,1,1,0,0,1092,40,1,0
28,1,198197,1,13,1,4,1,1,1,0,0,55,1,1
46,1,261059,4,14,2,4,2,1,1,0,1977,50,1,1
40,1,72791,6,10,1,7,4,2,1,0,0,40,1,0
24,1,275395,2,9,2,10,2,1,1,0,0,50,1,0
20, ,195767,2,9,1, ,4,1,1,0,0,40,1,0
50,1,462966,13,6,2,5,2,1,1,0,0,8,37,0
24, ,265434,1,13,1, ,1,1,0,0,0,40,1,0
35,1,31269,2,9,2,2,2,1,1,0,0,40,1,0
33,5,246291,1,13,1,4,1,1,0,0,0,46,1,0
54,4,128378,1,13,3,2,1,1,1,0,0,40,1,0
35,5,231180,2,9,2,8,2,1,1,0,0,45,1,0
31,5,206297,2,9,2,11,2,1,1,0,0,40,1,1
47,3,337050,6,10,2,9,2,1,1,0,0,40,1,0
48,1,193075,2,9,3,6,4,1,0,0,0,20,1,0
33,5,169652,8,11,1,1,4,1,1,0,1669,55,1,0
35,1,35945,1,13,2,2,2,1,1,0,0,40,1,1
20, ,141453,6,10,1, ,4,1,0,0,0,10,1,0
36,1,252231,15,1,1,10,1,2,1,0,0,40,4,0
30,1,128016,1,13,1,2,1,1,0,0,0,55,1,0
39,1,150057,6,10,2,7,2,1,1,0,0,55,1,1
25,1,258276,6,10,1,3,1,4,1,0,0,40,1,0
40,1,188465,2,9,3,5,1,1,0,0,0,35,1,0
25,3,161007,2,9,2,2,2,1,1,0,0,40,1,0
33,1,403468,2,9,2,10,3,1,0,0,0,40,21,0
53,4,181677,6,10,3,3,1,1,1,0,0,40,1,0
18,1,120243,3,7,1,5,4,1,1,0,0,10,1,0
41,1,157025,2,9,1,10,5,2,1,0,0,40,1,0
25,1,306908,1,13,2,4,2,1,1,0,0,50,1,0
66,2,28061,9,4,5,9,5,1,1,0,0,50,1,0
53,1,95540,6,10,3,1,5,1,0,1471,0,40,1,0
27,1,135001,2,9,2,7,2,1,1,0,0,40,1,0
28,1,293398,2,9,6,6,5,2,0,0,0,40,1,0
23,1,185106,2,9,1,3,4,2,1,0,0,40,1,0
29,2,245790,13,6,3,7,1,1,1,0,0,80,1,0
26,1,134004,6,10,2,2,3,1,0,0,0,40,1,0
26,1,205036,2,9,1,3,1,1,1,0,0,42,1,0
26,1,244495,5,5,1,5,1,1,1,0,0,35,1,0
38,1,159179,2,9,2,7,2,1,1,0,0,40,1,0
36,1,405155,12,3,2,7,2,1,1,0,0,40,21,0
34,1,177437,6,10,2,7,2,1,1,15024,0,45,1,1
32,4,402361,2,9,1,1,1,1,1,0,0,40,1,0
57,2,184553,2,9,2,7,2,1,1,0,0,50,1,1
31,1,302626,6,10,3,1,5,1,0,0,0,40,1,0
38,1,99138,1,13,1,2,1,1,0,0,0,38,1,0
39,1,112731,2,9,3,5,1,4,0,0,0,40,25,0
35,1,192923,2,9,2,7,2,1,1,0,2377,40,1,0
18,1,761006,3,7,1,5,4,1,0,0,0,20,1,0
75, ,125784,6,10,2, ,2,1,1,0,0,8,1,0
28,1,182344,2,9,1,5,1,2,1,0,0,40,1,0
41,2,117012,4,14,1,2,1,1,0,0,0,55,1,0
39,4,30673,5,5,2,10,2,1,1,0,0,40,1,1
31,4,484669,6,10,1,12,1,1,1,0,0,40,1,0
38,6,314052,2,9,3,1,1,1,0,0,0,38,1,0
43,6,38537,6,10,3,2,5,2,0,0,0,38, ,0
27,1,165412,2,9,2,7,2,1,1,0,0,40,1,0
42,1,198341,4,14,2,4,2,3,1,0,1902,55,8,1
